"Tablepotatoes.code";"Tablepotatoes.name";"Tablepotatoes.mean";"Gherkin.code";"Gherkin.name";"Gherkin.mean";"Aspargus.code";"Aspargus.name";"Aspargus.mean";"Cauliflower.code";"Cauliflower.name";"Cauliflower.mean";"Broccoli.code";"Broccoli.name";"Broccoli.mean";"Kale.code";"Kale.name";"Kale.mean";"Carrot.code";"Carrot.name";"Carrot.mean";"Whitecabbage.code";"Whitecabbage.name";"Whitecabbage.mean";"Celeriac.code";"Celeriac.name";"Celeriac.mean";"Onions.code";"Onions.name";"Onions.mean";"Parsnip.code";"Parsnip.name";"Parsnip.mean";"Rootparsley.code";"Rootparsley.name";"Rootparsley.mean";"Leek.code";"Leek.name";"Leek.mean";"Beet.code";"Beet.name";"Beet.mean";"Redcabbage.code";"Redcabbage.name";"Redcabbage.mean";"Lettuce.code";"Lettuce.name";"Lettuce.mean";"Savoycabbage.pointedcabbage.code";"Savoycabbage.pointedcabbage.name";"Savoycabbage.pointedcabbage.mean";"Spinach.code";"Spinach.name";"Spinach.mean";"Sweetcorn.code";"Sweetcorn.name";"Sweetcorn.mean";"Peas.code";"Peas.name";"Peas.mean";"Jerusalemartichoke.code";"Jerusalemartichoke.name";"Jerusalemartichoke.mean";"Leafparsley.code";"Leafparsley.name";"Leafparsley.mean";"Pumpkin.code";"Pumpkin.name";"Pumpkin.mean";"Rhubarb.code";"Rhubarb.name";"Rhubarb.mean";"Strawberry.code";"Strawberry.name";"Strawberry.mean";"Blackcurrant.code";"Blackcurrant.name";"Blackcurrant.mean";"Redcurrant.code";"Redcurrant.name";"Redcurrant.mean";"Gooseberry.code";"Gooseberry.name";"Gooseberry.mean";"Raspberry.code";"Raspberry.name";"Raspberry.mean";"Blueberry.code";"Blueberry.name";"Blueberry.mean";"Sourcherry.code";"Sourcherry.name";"Sourcherry.mean";"Plum.code";"Plum.name";"Plum.mean";"Sweetcherry.code";"Sweetcherry.name";"Sweetcherry.mean";"Elder.code";"Elder.name";"Elder.mean";"Hazel.code";"Hazel.name";"Hazel.mean";"Apple.code";"Apple.name";"Apple.mean";"Pear.code";"Pear.name";"Pear.mean";"Winegrape.code";"Winegrape.name";"Winegrape.mean";"Rosehip.code";"Rosehip.name";"Rosehip.mean";"Tomato.code";"Tomato.name";"Tomato.mean";"Cucumber.code";"Cucumber.name";"Cucumber.mean"
"150";429;"Jordskokker, konsum";140.375;120;"Kløverfrø";0.125;264;"Græs og kløvergræs uden norm, under 50 % kløver (omdrift)";0.5;213;"Blandkorn, vårsået, helsæd";2.625;310;"Brak, sommerslåning";1.875;220;"Vinterbyg, helsæd";1.625;266;"Græs under 50% kløver/lucerne, ekstremt lavt udbytte (omdrift)";32.5;250;"Permanent græs, meget lavt udbytte";6;213;"Blandkorn, vårsået, helsæd";2.875;270;"Græs til udegrise, omdrift";32;663;"Pastinakfrø";1.25;NA;NA;NA;32;"Sødlupin";3;528;"Æbler";6.125;401;"Asparges";1.5;520;"Surkirsebær uden undervækst af græs";2.25;4;"Blanding af vårsåede arter";4.875;251;"Permanent græs, lavt udbytte";0.375;255;"Permanent græs, under 50% kløver/lucerne";7.625;583;"Juletræer og pyntegrønt på landbrugsjord";47.875;282;"Fodermarvkål";2;NA;NA;NA;412;"Pastinak";7.25;NA;NA;NA;544;"Snitblomster og snitgrønt";11.5;265;"Græs/kløvergræs slæt før vårsåede afgrøder";2.5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;327;"MFO-bræmme, sommerslåning";0.25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;536;"Spisedruer";2.25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"141";415;"Porre";138;251;"Permanent græs, lavt udbytte";0.125;280;"Fodersukkerroer";0.5;251;"Permanent græs, lavt udbytte";2.625;276;"Permanent græs og kløvergræs uden norm, under 50 % kløver";1.5;703;"Grønkorn af vårhavre";1.5;114;"Rapgræsfrø, alm.";32.375;4;"Blanding af vårsåede arter";5.875;547;"Planteskolekulturer, stauder";2.875;434;"Grøntsager, andre (friland)";31.5;281;"Kålroer";1;NA;NA;NA;42;"Hamp";3;403;"Blomkål";5.5;430;"Bladpersille";1.5;310;"Brak, sommerslåning";1.625;429;"Jordskokker, konsum";4.75;528;"Æbler";0.25;230;"Blanding af vårkorn, grønkorn";6.75;418;"Rødkål";46.25;703;"Grønkorn af vårhavre";1.875;NA;NA;NA;431;"Purløg";6.875;NA;NA;NA;668;"Blomsterfrø";10.5;666;"Purløgsfrø";2.5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;534;"Hyben";0.25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;325;"MFO-Blomsterbrak";2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"131";404;"Broccoli";124.625;420;"Salat (friland)";0.125;520;"Surkirsebær uden undervækst af græs";0.5;432;"Krydderurter (undtagen persille og purløg)";2.625;400;"Asieagurker";0.875;251;"Permanent græs, lavt udbytte";1.375;406;"Grønkål";27.875;16;"Vintertriticale";5.5;270;"Græs til udegrise, omdrift";2.25;709;"Grønkorn af vinterrug";26;583;"Juletræer og pyntegrønt på landbrugsjord";1;NA;NA;NA;120;"Kløverfrø";2.75;149;"Kartofler, lægge- (certificerede)";5.125;213;"Blandkorn, vårsået, helsæd";1.375;511;"Græskar";1.625;266;"Græs under 50% kløver/lucerne, ekstremt lavt udbytte (omdrift)";4.25;327;"MFO-bræmme, sommerslåning";0.125;666;"Purløgsfrø";6.125;255;"Permanent græs, under 50% kløver/lucerne";45.625;109;"Rajsvingelfrø";1.625;NA;NA;NA;416;"Rosenkål";5.875;NA;NA;NA;113;"Engrapsgræsfrø (plænetype)";10;266;"Græs under 50% kløver/lucerne, ekstremt lavt udbytte (omdrift)";2.25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;213;"Blandkorn, vårsået, helsæd";0.125;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;530;"Vindrue";2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"155";434;"Grøntsager, andre (friland)";124.25;110;"Svingelfrø, stivbladet";0;522;"Blomme uden undervækst af græs";0.5;264;"Græs og kløvergræs uden norm, under 50 % kløver (omdrift)";2.375;5;"Majs til modenhed";0.625;265;"Græs/kløvergræs slæt før vårsåede afgrøder";1.25;213;"Blandkorn, vårsået, helsæd";27.75;261;"Kløvergræs, over 50% kløver (omdrift)";5.5;281;"Kålroer";2.25;310;"Brak, sommerslåning";25.75;252;"Permanent græs, normalt udbytte";0.875;NA;NA;NA;431;"Purløg";2.25;213;"Blandkorn, vårsået, helsæd";5.125;656;"Bladbedefrø, rødbedefrø";1.125;251;"Permanent græs, lavt udbytte";1.5;310;"Brak, sommerslåning";4.125;539;"Blandet frugt";0.125;250;"Permanent græs, meget lavt udbytte";5.125;265;"Græs/kløvergræs slæt før vårsåede afgrøder";45.375;153;"Kartofler, andre";1.625;NA;NA;NA;6;"Vårhvede, brødhvede";5.625;NA;NA;NA;257;"Permanent græs, uden kløver";10;116;"Rajgræs, hybrid";2.125;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;234;"Korn og bælgsæd, grønkorn, under 50% bælgsæd";0.125;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;434;"Grøntsager, andre (friland)";1.875;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"70";182;"Blanding af oliearter";116.125;112;"Engrapgræsfrø (marktype)";0;32;"Sødlupin";0.375;518;"Hindbær";2.25;267;"Græs  under 50% kløver/lucerne, meget lavt udbytte (omdrift)";0.625;310;"Brak, sommerslåning";1.25;160;"Sukkerroer til fabrik";26.25;251;"Permanent græs, lavt udbytte";4.625;583;"Juletræer og pyntegrønt på landbrugsjord";2.25;432;"Krydderurter (undtagen persille og purløg)";24.875;267;"Græs  under 50% kløver/lucerne, meget lavt udbytte (omdrift)";0.625;NA;NA;NA;325;"MFO-Blomsterbrak";2.125;264;"Græs og kløvergræs uden norm, under 50 % kløver (omdrift)";4.75;327;"MFO-bræmme, sommerslåning";1;222;"Vinterrug, helsæd";1.375;325;"MFO-Blomsterbrak";4.125;7;"Korn + bælgsæd under 50% bælgsæd";0;7;"Korn + bælgsæd under 50% bælgsæd";4.375;497;"Planteskolekulturer, vedplanter, til videresalg";43.875;400;"Asieagurker";1.625;NA;NA;NA;532;"Anden buskfrugt";5.5;NA;NA;NA;261;"Kløvergræs, over 50% kløver (omdrift)";9.875;234;"Korn og bælgsæd, grønkorn, under 50% bælgsæd";2.125;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;257;"Permanent græs, uden kløver";0.125;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;401;"Asparges";1.75;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"194";593;"Poppel (0-100 andre træer pr. ha)";106.875;149;"Kartofler, lægge- (certificerede)";0;120;"Kløverfrø";0.375;429;"Jordskokker, konsum";2.125;656;"Bladbedefrø, rødbedefrø";0.625;664;"Skorzonerrod/skorzonerrodfrø";1.25;254;"Miljøgræs MVJ-tilsagn (0 N), permanent";25.125;512;"Rabarber";4.625;324;"Blomsterbrak";1.875;528;"Æbler";23.75;181;"Anden oliefrøart";0.375;NA;NA;NA;501;"Stauder";2;310;"Brak, sommerslåning";4.625;701;"Grønkorn af vårbyg";1;108;"Rødsvingelfrø";1.25;280;"Fodersukkerroer";3.875;53;"Boghvede";0;160;"Sukkerroer til fabrik";4.375;215;"Ærtehelsæd";40.5;403;"Blomkål";1.625;NA;NA;NA;210;"Vårbyg, helsæd";5.375;NA;NA;NA;429;"Jordskokker, konsum";9.875;255;"Permanent græs, under 50% kløver/lucerne";2.125;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;411;"Løg";0.125;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;213;"Blandkorn, vårsået, helsæd";1.625;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"147";422;"Spinat";103.25;324;"Blomsterbrak";0;324;"Blomsterbrak";0.375;256;"Permanent kløvergræs, over 50% kløver/lucerne";2;234;"Korn og bælgsæd, grønkorn, under 50% bælgsæd";0.5;151;"Kartofler, stivelses-";0.875;269;"Græs, rullegræs";24.375;213;"Blandkorn, vårsået, helsæd";4.375;280;"Fodersukkerroer";1.75;171;"Lucerne, slæt";22.875;235;"Blanding af vinterkorn, grønkorn";0.375;NA;NA;NA;660;"Persillefrø";1.75;401;"Asparges";4.625;276;"Permanent græs og kløvergræs uden norm, under 50 % kløver";0.75;401;"Asparges";1.125;401;"Asparges";3.75;125;"Bederoefrø";0;583;"Juletræer og pyntegrønt på landbrugsjord";3.875;650;"Chrysanthemum Garland, frø";39.125;267;"Græs  under 50% kløver/lucerne, meget lavt udbytte (omdrift)";1.5;NA;NA;NA;656;"Bladbedefrø, rødbedefrø";5.375;NA;NA;NA;325;"MFO-Blomsterbrak";9.5;548;"Småplanter, en-årige";2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;526;"Hyld";0.125;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;257;"Permanent græs, uden kløver";1.625;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"218";709;"Grønkorn af vinterrug";98;583;"Juletræer og pyntegrønt på landbrugsjord";0;418;"Rødkål";0.375;153;"Kartofler, andre";1.875;324;"Blomsterbrak";0.5;230;"Blanding af vårkorn, grønkorn";0.875;117;"Rajgræs, efterårsudl. hybrid";23.625;709;"Grønkorn af vinterrug";4.25;655;"Radisefrø (inklusiv olieræddikefrø)";1.75;433;"Krydderurt";20.625;106;"Hundegræsfrø";0.25;NA;NA;NA;21;"Vårraps";1.625;171;"Lucerne, slæt";4.25;512;"Rabarber";0.75;592;"Pil";1.125;593;"Poppel (0-100 andre træer pr. ha)";3.75;264;"Græs og kløvergræs uden norm, under 50 % kløver (omdrift)";0;430;"Bladpersille";3.75;213;"Blandkorn, vårsået, helsæd";36.75;583;"Juletræer og pyntegrønt på landbrugsjord";1.5;NA;NA;NA;32;"Sødlupin";5.25;NA;NA;NA;502;"Blomsterløg";9.5;173;"Kløver til slæt";1.875;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;16;"Vintertriticale";0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;120;"Kløverfrø";1.5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"86";251;"Permanent græs, lavt udbytte";92.125;651;"Dildfrø";0;515;"Ribs";0.375;416;"Rosenkål";1.75;251;"Permanent græs, lavt udbytte";0.25;528;"Æbler";0.5;410;"Knoldselleri";21.125;264;"Græs og kløvergræs uden norm, under 50 % kløver (omdrift)";4.125;263;"Græs uden kløvergræs (omdrift)";1.625;656;"Bladbedefrø, rødbedefrø";19.5;251;"Permanent græs, lavt udbytte";0.25;NA;NA;NA;583;"Juletræer og pyntegrønt på landbrugsjord";1.25;702;"Grønkron af vårhvede";4.125;529;"Pærer";0.375;529;"Pærer";0.5;432;"Krydderurter (undtagen persille og purløg)";3.5;668;"Blomsterfrø";0;547;"Planteskolekulturer, stauder";3.75;182;"Blanding af oliearter";35.875;160;"Sukkerroer til fabrik";1.375;NA;NA;NA;213;"Blandkorn, vårsået, helsæd";5.125;NA;NA;NA;324;"Blomsterbrak";9.25;526;"Hyld";1.75;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;101;"Rajgræsfrø, alm.";0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;265;"Græs/kløvergræs slæt før vårsåede afgrøder";1.5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"105";276;"Permanent græs og kløvergræs uden norm, under 50 % kløver";90.125;659;"Kålfrø (hvid- og rødkål)";0;254;"Miljøgræs MVJ-tilsagn (0 N), permanent";0.25;401;"Asparges";1.625;323;"MFO-udyrket areal ved vandboring";0.25;592;"Pil";0.5;113;"Engrapsgræsfrø (plænetype)";20.5;430;"Bladpersille";4;528;"Æbler";1.5;36;"Bælgsæd, andre typer til modenhed blanding";17;430;"Bladpersille";0.25;NA;NA;NA;921;"Bar jord";1;160;"Sukkerroer til fabrik";4;583;"Juletræer og pyntegrønt på landbrugsjord";0.375;431;"Purløg";0.25;518;"Hindbær";1.75;NA;NA;NA;593;"Poppel (0-100 andre træer pr. ha)";3.75;666;"Purløgsfrø";31.75;257;"Permanent græs, uden kløver";1;NA;NA;NA;415;"Porre";5.125;NA;NA;NA;107;"Engsvingelfrø";8.875;32;"Sødlupin";1.625;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;102;"Rajgræsfrø, alm. 1. år, efterårsudlagt";0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;173;"Kløver til slæt";1.375;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"142";416;"Rosenkål";90;NA;NA;NA;403;"Blomkål";0.25;181;"Anden oliefrøart";1.5;514;"Solbær";0.25;900;"Øvrige afgrøder";0.5;116;"Rajgræs, hybrid";20.5;432;"Krydderurter (undtagen persille og purløg)";3.625;707;"Grønkorn af vinterhvede";1.25;261;"Kløvergræs, over 50% kløver (omdrift)";15.75;579;"Tagetes, sygdomssanerende plante";0.25;NA;NA;NA;281;"Kålroer";0.875;327;"MFO-bræmme, sommerslåning";4;320;"Braklagte randzoner";0.25;666;"Purløgsfrø";0.25;660;"Persillefrø";1.75;NA;NA;NA;324;"Blomsterbrak";3.25;115;"Hvenefrø, alm. og krybende";31;593;"Poppel (0-100 andre træer pr. ha)";1;NA;NA;NA;434;"Grøntsager, andre (friland)";5.125;NA;NA;NA;214;"Korn og bælgsæd, helsæd, under 50% bælgsæd";8.75;417;"Rødbede";1.5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;111;"Svingelfrø, strand-";0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;212;"Vårhavre, helsæd";1.25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"200";652;"Kinesisk kålfrø";85.25;NA;NA;NA;408;"Hvidkål";0.25;431;"Purløg";1.5;524;"Sødkirsebær uden undervækst af græs";0.25;266;"Græs under 50% kløver/lucerne, ekstremt lavt udbytte (omdrift)";0.375;511;"Græskar";17.875;592;"Pil";3.375;235;"Blanding af vinterkorn, grønkorn";1;281;"Kålroer";14.5;102;"Rajgræsfrø, alm. 1. år, efterårsudlagt";0.125;NA;NA;NA;235;"Blanding af vinterkorn, grønkorn";0.625;54;"Bælgsæd blanding";3.25;250;"Permanent græs, meget lavt udbytte";0.125;212;"Vårhavre, helsæd";0.125;213;"Blandkorn, vårsået, helsæd";1.25;NA;NA;NA;325;"MFO-Blomsterbrak";3.125;267;"Græs  under 50% kløver/lucerne, meget lavt udbytte (omdrift)";30.125;283;"Fodergulerødder";0.875;NA;NA;NA;107;"Engsvingelfrø";4.625;NA;NA;NA;106;"Hundegræsfrø";8;522;"Blomme uden undervækst af græs";1.5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;153;"Kartofler, andre";0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;324;"Blomsterbrak";1.25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"38";106;"Hundegræsfrø";83.75;NA;NA;NA;416;"Rosenkål";0.25;215;"Ærtehelsæd";1.375;528;"Æbler";0.25;431;"Purløg";0.375;270;"Græs til udegrise, omdrift";17;56;"Vårtriticale";2.875;109;"Rajsvingelfrø";0.5;512;"Rabarber";14.375;340;"Randzoneordning, PD uden udtagningsforpligtigelse";0.125;NA;NA;NA;266;"Græs under 50% kløver/lucerne, ekstremt lavt udbytte (omdrift)";0.625;235;"Blanding af vinterkorn, grønkorn";3.25;251;"Permanent græs, lavt udbytte";0.125;235;"Blanding af vinterkorn, grønkorn";0.125;281;"Kålroer";0.875;NA;NA;NA;24;"Solsikke";2.75;32;"Sødlupin";29.375;287;"Græs til udegrise, permanent";0.875;NA;NA;NA;56;"Vårtriticale";4.125;NA;NA;NA;406;"Grønkål";7.625;534;"Hyben";1.25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;214;"Korn og bælgsæd, helsæd, under 50% bælgsæd";0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;408;"Hvidkål";1.125;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"98";265;"Græs/kløvergræs slæt før vårsåede afgrøder";82.875;NA;NA;NA;709;"Grønkorn af vinterrug";0.25;250;"Permanent græs, meget lavt udbytte";1;531;"Anden træfrugt";0.25;162;"Blanding, andre industriafgr.";0.25;656;"Bladbedefrø, rødbedefrø";16.375;180;"Gul sennep";2.875;172;"Lucernegræs, over 25% græs til slæt inkl. eget foder";0.5;661;"Kørvelfrø";14.25;650;"Chrysanthemum Garland, frø";0.125;NA;NA;NA;267;"Græs  under 50% kløver/lucerne, meget lavt udbytte (omdrift)";0.625;36;"Bælgsæd, andre typer til modenhed blanding";3.125;592;"Pil";0.125;361;"Ikke støtteberettiget landbrugsareal";0.125;651;"Dildfrø";0.875;NA;NA;NA;416;"Rosenkål";2.625;251;"Permanent græs, lavt udbytte";27;410;"Knoldselleri";0.75;NA;NA;NA;153;"Kartofler, andre";4;NA;NA;NA;524;"Sødkirsebær uden undervækst af græs";7.625;325;"MFO-Blomsterbrak";1.125;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;255;"Permanent græs, under 50% kløver/lucerne";0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;162;"Blanding, andre industriafgr.";1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"99";266;"Græs under 50% kløver/lucerne, ekstremt lavt udbytte (omdrift)";80.625;NA;NA;NA;7;"Korn + bælgsæd under 50% bælgsæd";0.125;921;"Bar jord";1;21;"Vårraps";0.125;281;"Kålroer";0.25;276;"Permanent græs og kløvergræs uden norm, under 50 % kløver";15.875;405;"Courgette, squash";2.875;310;"Brak, sommerslåning";0.5;666;"Purløgsfrø";13.25;512;"Rabarber";0;NA;NA;NA;430;"Bladpersille";0.625;24;"Solsikke";2.875;112;"Engrapgræsfrø (marktype)";0;400;"Asieagurker";0.125;251;"Permanent græs, lavt udbytte";0.75;NA;NA;NA;668;"Blomsterfrø";2.625;652;"Kinesisk kålfrø";26.875;6;"Vårhvede, brødhvede";0.5;NA;NA;NA;182;"Blanding af oliearter";4;NA;NA;NA;42;"Hamp";7.25;247;"Miljøgræs MVJ-tilsagn (0 N), omdrift";0.75;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;660;"Persillefrø";0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;234;"Korn og bælgsæd, grønkorn, under 50% bælgsæd";1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"216";704;"Grønkorn af vårrug";72.625;NA;NA;NA;31;"Hestebønner";0.125;180;"Gul sennep";0.875;212;"Vårhavre, helsæd";0.125;124;"Spinatfrø";0.125;255;"Permanent græs, under 50% kløver/lucerne";15.625;255;"Permanent græs, under 50% kløver/lucerne";2.625;532;"Anden buskfrugt";0.375;264;"Græs og kløvergræs uden norm, under 50 % kløver (omdrift)";12.875;NA;NA;NA;NA;NA;NA;701;"Grønkorn af vårbyg";0.625;234;"Korn og bælgsæd, grønkorn, under 50% bælgsæd";2.625;339;"MFO-brak, forårsslåning";0;488;"Hønsegård, permanent græs";0.125;267;"Græs  under 50% kløver/lucerne, meget lavt udbytte (omdrift)";0.5;NA;NA;NA;603;"MFO - Poppel (0-100 andre træer pr. ha)";2.5;528;"Æbler";26.75;16;"Vintertriticale";0.5;NA;NA;NA;660;"Persillefrø";4;NA;NA;NA;180;"Gul sennep";7;503;"En- og to-årige planter";0.75;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;403;"Blomkål";1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"89";255;"Permanent græs, under 50% kløver/lucerne";70.25;NA;NA;NA;181;"Anden oliefrøart";0.125;281;"Kålroer";0.875;264;"Græs og kløvergræs uden norm, under 50 % kløver (omdrift)";0.125;235;"Blanding af vinterkorn, grønkorn";0.125;325;"MFO-Blomsterbrak";15.625;429;"Jordskokker, konsum";2.5;250;"Permanent græs, meget lavt udbytte";0.25;650;"Chrysanthemum Garland, frø";12.25;NA;NA;NA;NA;NA;NA;6;"Vårhvede, brødhvede";0.5;579;"Tagetes, sygdomssanerende plante";2.5;NA;NA;NA;102;"Rajgræsfrø, alm. 1. år, efterårsudlagt";0;524;"Sødkirsebær uden undervækst af græs";0.5;NA;NA;NA;211;"Vårhvede, helsæd";2.25;660;"Persillefrø";26.375;55;"Vårrug";0.5;NA;NA;NA;701;"Grønkorn af vårbyg";3.75;NA;NA;NA;276;"Permanent græs og kløvergræs uden norm, under 50 % kløver";7;113;"Engrapsgræsfrø (plænetype)";0.625;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;487;"Skovlandbrug";1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"181";528;"Æbler";69.75;NA;NA;NA;234;"Korn og bælgsæd, grønkorn, under 50% bælgsæd";0.125;125;"Bederoefrø";0.75;547;"Planteskolekulturer, stauder";0.125;255;"Permanent græs, under 50% kløver/lucerne";0.125;592;"Pil";15.375;310;"Brak, sommerslåning";2.25;251;"Permanent græs, lavt udbytte";0.25;251;"Permanent græs, lavt udbytte";11.375;NA;NA;NA;NA;NA;NA;312;"20-årig udtagning";0.5;52;"Quinoa";2;NA;NA;NA;540;"Tomater";0;250;"Permanent græs, meget lavt udbytte";0.375;NA;NA;NA;234;"Korn og bælgsæd, grønkorn, under 50% bælgsæd";1.875;422;"Spinat";23.875;54;"Bælgsæd blanding";0.375;NA;NA;NA;510;"Melon";3.625;NA;NA;NA;412;"Pastinak";6.5;250;"Permanent græs, meget lavt udbytte";0.625;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;493;"Surbær ";1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"215";703;"Grønkorn af vårhavre";62.75;NA;NA;NA;287;"Græs til udegrise, permanent";0.125;210;"Vårbyg, helsæd";0.75;583;"Juletræer og pyntegrønt på landbrugsjord";0.125;324;"Blomsterbrak";0.125;434;"Grøntsager, andre (friland)";15;703;"Grønkorn af vårhavre";2.25;252;"Permanent græs, normalt udbytte";0.25;103;"Rajgræsfrø, ital.";10.25;NA;NA;NA;NA;NA;NA;709;"Grønkorn af vinterrug";0.5;181;"Anden oliefrøart";2;NA;NA;NA;NA;NA;NA;531;"Anden træfrugt";0.25;NA;NA;NA;327;"MFO-bræmme, sommerslåning";1.75;235;"Blanding af vinterkorn, grønkorn";23.375;251;"Permanent græs, lavt udbytte";0.375;NA;NA;NA;592;"Pil";3.375;NA;NA;NA;539;"Blandet frugt";6.375;524;"Sødkirsebær uden undervækst af græs";0.5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;417;"Rødbede";0.875;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"130";403;"Blomkål";62.375;NA;NA;NA;500;"Buske og træer Planteskoleplanter";0.125;402;"Bladselleri";0.75;280;"Fodersukkerroer";0;539;"Blandet frugt";0.125;251;"Permanent græs, lavt udbytte";14.25;666;"Purløgsfrø";2;276;"Permanent græs og kløvergræs uden norm, under 50 % kløver";0.25;325;"MFO-Blomsterbrak";9.75;NA;NA;NA;NA;NA;NA;503;"En- og to-årige planter";0.375;276;"Permanent græs og kløvergræs uden norm, under 50 % kløver";1.875;NA;NA;NA;NA;NA;NA;536;"Spisedruer";0.25;NA;NA;NA;212;"Vårhavre, helsæd";1.625;400;"Asieagurker";22.125;544;"Snitblomster og snitgrønt";0.375;NA;NA;NA;325;"MFO-Blomsterbrak";3.25;NA;NA;NA;512;"Rabarber";5.75;327;"MFO-bræmme, sommerslåning";0.375;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;343;"MFO-bestøverbrak";0.75;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
